8
6
8
6
6
9
6
6
7
9
10
12
15
14
15
14
12
18
11
11
23
19
21
23
18
18
16
21
18
24
24
26
28
26
26
29
32
29
30
26
29
31
28
31
34
37
29
33
32
38
1
1
1
1
1
2
1
1
1
1
2
2
2
2
2
2
2
3
2
2
3
3
3
3
2
3
2
3
3
3
3
3
3
4
3
4
4
4
4
3
4
4
4
4
4
5
4
4
4
4
6
4
6
5
4
7
5
5
6
7
7
9
12
11
12
10
9
14
8
8
16
14
15
15
12
13
11
15
13
18
18
19
18
19
19
20
21
22
22
20
20
23
20
21
22
27
21
25
23
29
1
1
1
1
1
2
1
1
1
1
2
2
2
2
2
2
2
3
2
2
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
4
4
4
4
3
4
4
4
4
4
5
4
4
4
5
7
5
7
5
5
8
5
5
7
8
9
10
14
13
14
13
11
16
10
11
21
17
19
20
16
16
14
21
17
24
22
23
24
24
23
28
27
27
28
23
25
29
25
27
29
34
26
30
29
35
1
1
1
1
1
2
1
1
1
1
1
2
2
2
2
2
2
2
2
2
3
2
3
3
2
2
2
3
2
3
3
3
3
3
3
3
4
4
4
3
3
4
3
4
4
5
4
4
4
4
6
5
5
7
6
6
4
7
6
5
10
12
10
13
10
12
13
12
9
13
18
14
16
16
16
15
15
17
14
20
22
25
20
23
23
22
24
21
23
23
26
28
24
27
24
29
26
27
25
34
7
6
6
7
5
6
5
6
7
4
11
13
11
12
9
12
12
11
10
13
18
17
16
15
14
15
14
17
16
17
22
22
20
19
26
23
21
22
21
24
25
25
24
30
27
26
27
28
26
32
19
13
15
16
16
14
10
14
15
13
25
32
29
31
27
32
24
27
21
34
47
46
46
46
41
37
41
47
45
45
58
58
59
52
62
62
59
58
49
61
72
64
68
79
65
71
66
74
66
73
7
4
5
5
4
4
5
3
6
3
8
8
9
7
6
6
7
8
8
9
12
13
12
8
9
13
10
11
9
9
13
12
12
14
15
14
15
11
13
15
15
16
17
18
18
14
15
19
17
16
